material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-72046d9d9520765dfea5882fd3270701,MSP-20,55,"High-surface-area carbon can be humidity-tolerant and easily formed, but low‑ppm CO2 uptake depends on ultramicropores and surface chemistry; regeneration is easy but working capacity is modest.",https://www.mdpi.com/2071-1050/15/3/2630,https://www.mdpi.com/2313-4321/8/4/53,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-420f1c96824a487b86d930efcfb885ff,[Cd3Na6(BTC)4(H2O)12]H2O(CEH),20,Toxic Cd-based framework and unclear hydrolytic durability make practical deployment unlikely despite porosity; shaping/scale and permitting issues dominate; better as a research reference.,https://www.researchgate.net/publication/224667765_Two_novel_3D_porous_MOFs_Cd3Na6BTC4H2O12H2O_and_Zn4O13BTC2H2O3_4H2O_and_their_gas_storage_properties,https://www.rsc.org/suppdata/ra/c0/c0ra00647g/c0ra00647g.pdf,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-88e4700c801203c138d1dcb84a5104db,Cellular Carbon Foam (cycle 2),53,"Cyclic operation is feasible with foam carbons, but performance can drift with pore blocking or surface oxidation; still robust in humidity and easy to regenerate.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.mdpi.com/2313-4321/8/4/53
NIST-MATDB-6ac545324cf900e2dfc61730ac3a27e3,Cellular Carbon Foam (cycle 1),54,Early-cycle foam behavior suggests good mechanical handling and fast mass transfer; low‑ppm CO2 capacity remains moderate and depends on microporosity/polar sites; regenerable.,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-dac286b421d9802cce70bce54f1665f3,Cellular Carbon Foam,54,Foam morphology supports low pressure drop and scalable shaping; CO2 capture is mainly physisorption so ultra‑dilute working capacity is limited; humidity tolerance is generally good.,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.mdpi.com/2313-4321/8/4/53
NIST-MATDB-fa79ad13534250f0bc3baa41eda9ec6f,UiO-66-NO2,65,Polar nitro groups can improve CO2 affinity while UiO-66 remains water-stable; still physisorption-driven at 400 ppm; pelletization is feasible though binders can reduce kinetics.,https://www.sciencedirect.com/science/article/abs/pii/S0996632024002490,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://yaghi.berkeley.edu/pdfPublications/19-CO2MOFCSR.pdf
NIST-MATDB-5f8cd82604f806f04627d160afc34d21,Cellular Carbon Foam (1% Aluminum Nitrate),52,Minimal inorganic loading keeps humidity robustness high but offers less CO2 affinity boost; still attractive for shaping/scale; low‑ppm working capacity remains mid-range.,https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-7d9e13a35e0b3aaa0b2e79eb9f54a0ed,Cellular Carbon Foam (cycle 5),50,"Later-cycle foam performance can suffer from gradual pore blockage/chemistry drift; remains easy to regenerate and humidity-tolerant, but sustained DAC capacity is uncertain.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.mdpi.com/2313-4321/8/4/53
NIST-MATDB-38def46e79a5800c0d8b4398da2534d3,Cellular Carbon Foam (cycle 4),51,"Foam stability under repeated cycling is plausible, yet incremental loss of ultramicroporosity or active sites can reduce low‑ppm CO2 uptake; regeneration remains straightforward.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-215458cc682e01dc33ee7dc0f6f34fa9,Cellular Carbon Foam (cycle 3),51,"Intermediate cycling suggests generally robust carbon structure; however, ultra‑dilute CO2 capture stays limited without strong polar sites and may degrade with cycling.",https://pubs.rsc.org/en/content/articlelanding/2014/ra/c4ra11550a,https://www.sciencedirect.com/science/article/pii/S1387181119301157?via%3Dihub,https://www.mdpi.com/2313-4321/8/4/53
NIST-MATDB-7cb7f2ebc677a987561f61f34f01f965,MIL-53(Cr),60,"Breathing MOF can show decent CO2 adsorption/selectivity, but competitive water adsorption and structural flexibility complicate humid DAC operation; regeneration can be moderate; shaping/scale is improving but not commodity-level.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8694641/,https://pubs.acs.org/doi/10.1021/acs.jpcc.6b07492,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2025-1n62k
NIST-MATDB-0fe911ddcc70c36f6838a5c6cc45abc0,Activated carbon: WV1050,55,"Commercial activated carbon is scalable and humidity-tolerant, but CO2 affinity at 400 ppm is modest unless ultramicropores dominate; easy regeneration and shaping are strong positives.",https://www.mdpi.com/2073-4360/15/2/285,https://www.mdpi.com/2313-4321/8/4/53,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-081a0818678716f502aee0b58ac1b30a,Zeolite 4A,55,"Very strong adsorption sites help CO2 at low pressure, but water uptake is severe in humid air and can overwhelm CO2 capacity; regeneration may need significant energy; highly scalable pellet forms exist.",https://www.sciencedirect.com/science/article/abs/pii/S1387181123010052,https://www.kaust.edu.sa/en/research/publication?pubid=354374,https://pmc.ncbi.nlm.nih.gov/articles/PMC10637713/
NIST-MATDB-5e2490f9a98edd872e273328f3f735ab,MOF-5-NO2-NH2,25,"Zn4O-carboxylate frameworks are prone to hydrolysis, making humid-air operation risky; functional groups don’t fully solve stability; powder handling is easy but long-term cycling/scale are weak.",https://pubs.acs.org/doi/10.1021/ja712578h,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://yaghi.berkeley.edu/pdfPublications/19-CO2MOFCSR.pdf
NIST-MATDB-6e692f19f48d05eec35e5e2a5f8431d7,Zeolite GME,58,"Framework/cation effects can give strong CO2 adsorption at low partial pressure, but water competition remains a major penalty; regenerable and industrially shapeable; good durability if kept dry.",https://www.sciencedirect.com/science/article/pii/S0926860X24001022,https://pmc.ncbi.nlm.nih.gov/articles/PMC10637713/,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-8f20d0d26f7b1ed626fa2a58a980e94a,Zeolite CHA,60,"CHA-type zeolites can deliver strong CO2/N2 selectivity and decent low-pressure uptake, yet humidity can reduce capacity through water competition; shaping and scale are excellent; regeneration depends on operating window.",https://www.sciencedirect.com/science/article/pii/S1387181123003474,https://pmc.ncbi.nlm.nih.gov/articles/PMC10637713/,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-352b605242cc1f4890e99b90b61d9dfb,UHM-6,43,"Organosilicon linker MOF offers high surface area, but Cu paddlewheel chemistry often struggles with humidity; low‑ppm capture is uncertain and shaping/scale are research-stage.",https://pubs.acs.org/doi/10.1021/ic200655t,https://pubs.acs.org/doi/abs/10.1021/la102359q,https://yaghi.berkeley.edu/pdfPublications/19-CO2MOFCSR.pdf
NIST-MATDB-4b76312c355cdae1009fc9e74ba30199,PR-950-60,55,"Activated carbon grade: robust, widely scalable, and humidity-tolerant; low‑ppm CO2 working capacity is moderate unless ultramicropores/N sites are optimized; easy regeneration and shaping.",https://www.mdpi.com/2313-4321/8/4/53,https://pubs.rsc.org/en/content/articlelanding/2013/ta/c2ta00388k,https://www.kaust.edu.sa/en/research/publication?pubid=354374
NIST-MATDB-4a76c35f1a67ba118b0d402bdad95169,NH2-MIL-53,58,Amine-functional MIL-53 can increase CO2 affinity but also increases water uptake and competitive adsorption in humid air; regeneration is manageable; shaping/scale routes exist but not yet commodity-level.,https://www.sciencedirect.com/science/article/abs/pii/S0277538716302686,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra26517g,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2025-1n62k
NIST-MATDB-cc2307c16d984e7a553f3fd73011b21d,ZSM-5 zeolite (Si/Al=15),52,"Higher Si/Al improves hydrophobicity and stability in humidity, but reduces CO2 affinity/uptake at low pressure; excellent shaping/scale and robust cycling; best as a durable but moderate-capacity DAC sorbent.",https://pubs.acs.org/doi/10.1021/acsami.1c01445,https://www.kaust.edu.sa/en/research/publication?pubid=354374,https://pmc.ncbi.nlm.nih.gov/articles/PMC10637713/
NIST-MATDB-e9a08e2d5e9ac26a0a8ece85391b2b7f,PR-950-30,49,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-e35e09909a0e095749ca6f478a2c801e,PR-950-15,47,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-7129d096e63610bc05896b33ff48f067,D-rGA,45,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-49b3901cd2656f97291715da8f729502,MOF-5-NO2,42,Zn-carboxylate MOF with high surface area but hydrolysis-prone under humidity; limited cyclic durability for air capture despite decent CO2 affinity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pmc.ncbi.nlm.nih.gov/articles/PMC7453405/,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-d12c02c2a3806242a24e3d236665e46c,C14H12Mg6NO24,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-ddcc16ec5bab462fdb6782c72b5d66c0,ZIF-96,55,"Hydrophobic imidazolate MOF; good moisture stability and fast regeneration, but weak CO2 affinity at atmospheric ppm limits DAC working capacity.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2021/re/d1re00090j
NIST-MATDB-be9f51ea48c4eeb348d95a383edddd8a,Tb-pek-MOF-1,45,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-1538ced0351ec075d6649d4621db33e1,Activated carbon: D47/3,42,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-1828349e1f83f7d61cc57a976e0cbd28,"MIL-100(Cr), activated at 150C",66,"Robust MIL-100 framework; scalable and stable, but CO2 capture is mainly physisorption and water coadsorption can penalize low-ppm performance.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-d82b490458537f4291732b24cfe1b1b1,AC3,40,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-3fa4ab4db8f94cefd223e379624256cb,Ordered Mesoporous Carbon: oaC-AO1,43,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-a9b6b85a27cc828cd7ebd160e3cb8af1,sH2O,58,Flexible MIL-53-type MOF; moderate low-pressure CO2 affinity but water and framework 'breathing' can complicate cyclic capacity; regenerable; shaping required.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/abs/10.1021/acs.cgd.5b00257
NIST-MATDB-dff2f09415aa68e2cf952b2f3ffb4948,sDMF120,60,Flexible MIL-53-type MOF; moderate low-pressure CO2 affinity but water and framework 'breathing' can complicate cyclic capacity; regenerable; shaping required.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/abs/10.1021/acs.cgd.5b00257
NIST-MATDB-71e258921af11fdef45c4fe8b66b466f,SAPO-34 zeolite,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-65e7fb324bc42f9c7055f4cfabfd64d7,[(CH3)NH2]3[(Cu4Cl)3-(btc)8].TEA,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-8df803a1cc1143596b41c3b1e86b0e89,(LiCl)[Ni(bdc)(ted)0.5] t=100,61,"LiCl-impregnated Ni-BDC-TED MOF; stronger low-pressure CO2 uptake via salt sites, but hygroscopicity can hurt humidity tolerance; regenerable; shaping needed.",https://www.sciencedirect.com/science/article/abs/pii/S1387181115300094,https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-b1ab448812196bf34ac7a261deb6c5e1,F5N5-CMS,51,Carbon molecular sieve with ultramicropores (often heteroatom-doped); higher CO2/N2 selectivity than activated carbon and good humidity tolerance; regenerable; scalable.,https://www.sciencedirect.com/science/article/pii/S0008622323002373,https://www.sciencedirect.com/science/article/pii/S1004954123003312,https://pubs.acs.org/doi/10.1021/acs.est.6b00627
NIST-MATDB-f71ae468828890e5d2efaccfeebf40df,PR-950-0,45,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-e8d6adfaa6759f2e51833b7167572615,Ni-DABCO,55,"Pillared-layer M-BDC-DABCO MOF; moderate CO2 selectivity and partial moisture tolerance, but not optimized for 400-ppm capture; regenerable; pelletizing feasible.",https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,ZIF-69,54,"Hydrophobic imidazolate MOF; good moisture stability and fast regeneration, but weak CO2 affinity at atmospheric ppm limits DAC working capacity.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2021/re/d1re00090j
NIST-MATDB-2be4718f0af306b55d864f82e3b82850,Ammonium ZSM-5,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-3c0a19757f4b5533a1a13aa9cada412b,F3N7-CMS,53,Carbon molecular sieve with ultramicropores (often heteroatom-doped); higher CO2/N2 selectivity than activated carbon and good humidity tolerance; regenerable; scalable.,https://www.sciencedirect.com/science/article/pii/S0008622323002373,https://www.sciencedirect.com/science/article/pii/S1004954123003312,https://pubs.acs.org/doi/10.1021/acs.est.6b00627
NIST-MATDB-bf0595e4d5b70b94a7995a030ece9af7,UiO-66-S3p,65,Water-stable Zr MOF; moderate CO2 affinity (improves with functionalization) and good cyclic durability; regeneration straightforward; shaping from powders adds complexity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-a371d7ca1910f161339879328de66819,C10H7CuO5,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-6fd1bd97a5b2289108bee3430b51618c,Zn(bdc)(ted)0.5,58,"Pillared-layer Zn-BDC-TED MOF; decent CO2 selectivity and partial moisture tolerance at limited RH, but performance drops at higher humidity; regenerable; shaping needed.",https://pubs.acs.org/doi/abs/10.1021/jp1003177,https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-fe8d80034beb755a1f276419829ecd83,CPO-27-Mg(67%),58,Open-metal-site MOF-74 analog; strong CO2 binding but water competes strongly at humidity; regeneration can be energy-intensive; cyclic DAC capacity is the risk.,https://www.pnas.org/doi/10.1073/pnas.0809478106,https://pubmed.ncbi.nlm.nih.gov/28052597/,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-1275dbf84f0c3bb8300181308ef2ab4a,Carbon SBA-C-A-HCI,44,"Porous carbon physisorbent; humidity-tolerant and easy to shape, but CO2 affinity/selectivity at ~400 ppm is typically low without functionalization.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-4f997dd50218f80755de4f39ef56d711,UiO-66-Br,60,Water-stable Zr MOF; moderate CO2 affinity (improves with functionalization) and good cyclic durability; regeneration straightforward; shaping from powders adds complexity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-2fcdf74291f5d63f2b96865989964419,F1N9-CMS,55,Carbon molecular sieve with ultramicropores (often heteroatom-doped); higher CO2/N2 selectivity than activated carbon and good humidity tolerance; regenerable; scalable.,https://www.sciencedirect.com/science/article/pii/S0008622323002373,https://www.sciencedirect.com/science/article/pii/S1004954123003312,https://pubs.acs.org/doi/10.1021/acs.est.6b00627
NIST-MATDB-d5f1f7e5937ef0b690c89a27eb38edda,Zn(bdc)(ted)0.5 t=15 sec,58,"Pillared-layer Zn-BDC-TED MOF; decent CO2 selectivity and partial moisture tolerance at limited RH, but performance drops at higher humidity; regenerable; shaping needed.",https://pubs.acs.org/doi/abs/10.1021/jp1003177,https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-acce986e86d13e8c7cd9794fe8f72c22,Zeolite EDI,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-0c65da5e54b83b91226fe966a25a906b,TBA-Activated at 120C,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-882638acaeec81061a4c473755e4901d,C28H39N5O16Cu2,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-df647d61b00b35b8b88ae26030802346,Zn-DABCO,55,"Pillared-layer M-BDC-DABCO MOF; moderate CO2 selectivity and partial moisture tolerance, but not optimized for 400-ppm capture; regenerable; pelletizing feasible.",https://www.sciencedirect.com/science/article/abs/pii/S138718110900540X,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,[Zn2(CN5H2)3(H2O)3]6H2O TMC,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-f21c26584e6574334638a1a77ac3d447,H-ZSM-5-30,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-96713fc6845e0ffe5a35364c2d59e6dc,IRMOF-3,45,Zn-carboxylate MOF with high surface area but hydrolysis-prone under humidity; limited cyclic durability for air capture despite decent CO2 affinity.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pmc.ncbi.nlm.nih.gov/articles/PMC7453405/,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-379eabf2c0360c5c1d4a172186cf72a9,WV1050,45,"Commercial activated carbon; robust and easily shaped with decent kinetics, but low-ppm CO2 working capacity is limited without stronger binding sites.",https://www.cetjournal.it/index.php/cet/article/view/CET25118047,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
NIST-MATDB-50b94c4253ab983024717bad7b6e5e5d,Silicalite-1 AS3,45,Hydrophobic pure-silica zeolite; resists water adsorption but has weak CO2 affinity at 400 ppm; easy regeneration and mature shaping.,https://www.ingentaconnect.com/content/asp/sam/2015/00000007/00000002/art00008?crawler=true,https://www.nature.com/articles/s41467-024-53961-4,https://www.sciencedirect.com/science/article/pii/S2666523924000928
NIST-MATDB-79028cd0a543aaf6303bec108c0276dd,Zeolite MOR,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-0a84523bfa75a7fd5df1ff5edcc23c71,C21H31NO20P2Zn3,55,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-81dc05f20ad40a694639a830df83587b,JLU-Liu2-en,70,"Porous coordination solid; moderate CO2 affinity likely, but humidity tolerance and scale-up data are limited; regenerable; shaping from powders is main risk.",https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1996-1073/15/4/1489
NIST-MATDB-fdc637d152059ca46f96706cf9c4e464,PS-MFI,55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.nature.com/articles/s41467-024-53961-4,https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-2bef58b4e8c24e10c3a9261062de392c,Na-ZSM-5,65,Na-exchanged ZSM-5 can show strong low-concentration CO2 adsorption even with moisture; robust and easily pelletized; regeneration mainly thermal with water penalty.,https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-38543b7b938f8742a154fd5b9afc1945,ZSM-5 zeolite (Si/Al=29),55,"Microporous zeolite; good CO2 affinity but water competes strongly on cation/acid sites, reducing DAC working capacity; regeneration needs drying/heat; shaping is mature.",https://www.sciencedirect.com/science/article/pii/S2666523924000928,https://www.nature.com/articles/s41467-024-53961-4,https://journals.pan.pl/Content/115807?format_id=1
NIST-MATDB-3589fd4b77aac447a6a6c0f6f7cc67ab,Amino-MIL-53(Al),65,Flexible MIL-53-type MOF; moderate low-pressure CO2 affinity but water and framework 'breathing' can complicate cyclic capacity; regenerable; shaping required.,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/abs/10.1021/acs.cgd.5b00257
NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,Nanoporous Carbon Model C96,30,Computational nanoporous carbon model; insights for screening but not a deployable shaped sorbent; low-ppm DAC performance uncertain.,https://pubs.acs.org/doi/10.1021/acs.est.6b00627,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/acs.jpclett.3c02711
NIST-MATDB-7a555552c8aee83a550c926b85ab892a,MEN-CuBTTri,82,Water-stable triazolate MOF with appended amines; very high CO2/N2 selectivity at low pressure; humidity-tolerant; regenerable; powder shaping is the main hurdle.,https://pubs.rsc.org/en/content/articlelanding/2011/sc/c1sc00354b,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-3339a3670a48af90b5e4bb4b17694aed,Silicalite-1 AS1,45,Hydrophobic pure-silica zeolite; resists water adsorption but has weak CO2 affinity at 400 ppm; easy regeneration and mature shaping.,https://www.ingentaconnect.com/content/asp/sam/2015/00000007/00000002/art00008?crawler=true,https://www.nature.com/articles/s41467-024-53961-4,https://www.sciencedirect.com/science/article/pii/S2666523924000928
NIST-MATDB-447ba51014683228eb076bc4054346f2,MIL-101(Cr)-150nm,70,High-surface-area MIL-101(Cr) with strong water stability; good capacity but water uptake can reduce DAC working capacity; regenerable; pelletization with binders required.,https://www.nature.com/articles/srep02916,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.chemrev.6b00173
